id,name,status,status_date,expiration_date,incorporation_date,state_formed,industry,street_1,street_2,city,state,zip,coordinates,address_date,agent_name,agent_street_1,agent_street_2,agent_city,agent_state,agent_zip,agent_date,agent_status,agent_court_locality
S477637,"Spartan TMS, L.L.C.",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"279 JONES MOUNTAIN RD",,MADISON,VA,22727,"38.428789189007,-78.371420908005",,"MICHAEL A KULENGUSKI","279 JONES MOUNTAIN RD",,MADISON,VA,22727,2013-10-31,1,"MADISON COUNTY"
S477661,"My Permanent Makeup, L.L.C.",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"9 LAKEVIEW TERRACE",,STAFFORD,VA,22556,"38.472834095174,-77.472739025741",,"JAMIE A MASTANDREA","5200-B ROLLING RD",,BURKE,VA,22015,2013-10-31,4,"FAIRFAX COUNTY"
S477664,"Piney Run Elm Investments LC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"1355 Beverly Road","Suite 240",McLean,VA,22101,"38.936632096216,-77.177203739076",,"JEFFREY P RICE","1355 BEVERLY ROAD","SUITE 240",MCLEAN,VA,22101,2013-10-31,1,"FAIRFAX COUNTY"
S477677,"757 Foundation, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-01-31,,2013-10-31,VIRGINIA,GENERAL,"209-B Thoreau Circle",,Yorktown,VA,23693,"37.098387220121,-76.412657493828",,"JASON HAWK ROBINSON","209-B THOREAU CIRCLE",,YORKTOWN,VA,23693,2013-10-31,1,"YORK COUNTY"
S477682,"Ashbridge, LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"1400 OVERBROOK RD",,RICHMOND,VA,23220,"37.565617418903,-77.454903736093",,"GRANT S GRAYSON","LECLAIR RYAN A PROFESSIONAL CORPORATION","951 E BYRD ST 8TH FL",RICHMOND,VA,23219,2013-10-31,4,"RICHMOND CITY"
T055057,"Thelesis Aura LLC",ACTIVE,2014-11-19,,2013-10-31,DELAWARE,GENERAL,"5180 MARIS AVE STE 300",,ALEXANDRIA,VA,22304-1967,"38.825267773928,-77.117733424706",,"THOMAS MICHAEL CALDWELL","5180 MARIS AVE STE 300",,ALEXANDRIA,VA,22304-1967,2013-10-31,1,"ALEXANDRIA CITY"
S477694,"Covenant Alliance Partners LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-01-31,,2013-10-31,VIRGINIA,GENERAL,"17015 islip loop","apt 304",Dumfries,VA,22026,"38.583551687933,-77.313083085256",,"MICHAEL OFORI","17015 ISLIP LOOP","APT 304",DUMFRIES,VA,22026,2013-10-31,1,"PRINCE WILLIAM COUNTY"
S477696,"Suz's Brew LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-01-31,,2013-10-31,VIRGINIA,GENERAL,"631 CONSTELLATION SQ SE","STE J",LEESBURG,VA,20175,"39.100659714893,-77.557940654361",,"DEBRA-LYN BENNETT","631 CONSTELLATION SQ SE","STE J",LEESBURG,VA,20175,2013-12-05,1,"LOUDOUN COUNTY"
S477701,"Lund Management Company, LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"10505 SANCREST RD",,RICHMOND,VA,23238,"37.609683836164,-77.606237185535",,"ANDREA LUND","10505 SANCREST RD",,RICHMOND,VA,23238,2013-10-31,1,"HENRICO COUNTY"
S477702,"Amberlyn E. Sasser, LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"2303 LONGBOAT CT",,HENRICO,VA,23294,"37.632366648085,-77.551779921106",,"AMBERLYN E SASSER","2303 LONGBOAT CT",,HENRICO,VA,23294,2013-10-31,1,"HENRICO COUNTY"
S477716,"E Electric LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"4292 Marly Garden Ln. apt 102",,Fairfax,VA,22033,"38.866116694305,-77.379871150686",,"SALVADOR THOMAS ESTRADA","4292 MARLY GARDEN LN. APT 102",,FAIRFAX,VA,22033,2013-10-31,1,"FAIRFAX COUNTY"
S477734,"Cage Consulting, LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"3657 Old Woods Road",,Delaplane,VA,20144,"38.881026780578,-77.920589296618",,"BRADLEY G LOWE","3657 OLD WOODS ROAD",,DELAPLANE,VA,20144,2013-10-31,1,"FAUQUIER COUNTY"
S477737,"Raft Shirts LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-01-31,,2013-10-31,VIRGINIA,GENERAL,"43724 Stoke Chapel Tr",,Ashburn,VA,20148,"38.992536595803,-77.488940442997",,"OLOLADE B ADEWALE","43724 STOKE CHAPEL TR",,ASHBURN,VA,20148,2013-10-31,1,"LOUDOUN COUNTY"
S477740,"MANSHA PARTNERS LLC",ACTIVE,2015-02-04,,2013-10-31,VIRGINIA,GENERAL,"2725 RUSHING BROOK LANE",,"OAK HILL",VA,20171,"38.930742339136,-77.404796622201",,"SUNNY RAHEJA","2725 RUSHING BROOK LANE",,"OAK HILL",VA,20171,2013-10-31,1,"FAIRFAX COUNTY"
S477746,"Compression101 LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"706 17th Street",,Grottoes,VA,24441,"38.277136570451,-78.827906085189",,"DINAH M WATSON","706 17TH STREET",,GROTTOES,VA,24441,2013-10-31,1,"ROCKINGHAM COUNTY"
S477752,"Iron Horse Logistics LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"6220 Relief Lane",,Gloucester,VA,23061,"37.383417002755,-76.520933561656",,"MARK ANTHONY BRUBECK","6220 RELIEF LANE",,GLOUCESTER,VA,23061,2013-10-31,1,"GLOUCESTER COUNTY"
S477759,"TrackWurx LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"8100 Ashton Avenue","Suite 206",Manassas,VA,20109,"38.782441665526,-77.519108416856",,"PATRICK THOMAS SULLIVAN","8100 ASHTON AVENUE","SUITE 206",MANASSAS,VA,20109,2013-10-31,1,"PRINCE WILLIAM COUNTY"
S477772,"Nagy Pest Control LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"121 COURTNEY WOODS LANE",,"STUARTS DRAFT",VA,24477,"37.987575039371,-78.987228992147",,"STEPHAN C NAGY","121 COURTNEY WOODS LANE",,"STUARTS DRAFT",VA,24477,2013-10-31,1,"AUGUSTA COUNTY"
S477779,"Cape Charles Confectionery, LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"545 TAZEWELL AVE",,"CAPE CHARLES",VA,23310,"37.269258393844,-76.013487166322",,"MARCELLA JEAN WILSON","545 TAZEWELL AVE",,"CAPE CHARLES",VA,23310,2013-10-31,1,"NORTHAMPTON COUNTY"
S477793,"Waterford Manager LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"9700 Mill Pond Run",,Toano,VA,23168,"37.426928460776,-76.813614179873",,"JOHN M. MERCER","200 SOUTH 10TH STREET, SUITE 1600","PO BOX 1320",RICHMOND,VA,23218-1320,2013-10-31,4,"RICHMOND CITY"
S477797,"Commonwealth Safety LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-01-31,,2013-10-31,VIRGINIA,GENERAL,"1061 Fairhaven Rd",,Chesapeake,VA,23322,"36.689024950472,-76.257444873371",,"JOHN EARL LACLAIR","1061 FAIRHAVEN RD",,CHESAPEAKE,VA,23322,2013-10-31,1,"CHESAPEAKE CITY"
S477798,"Shumaker Tax Consulting, LLC",ACTIVE,2013-10-31,,2013-10-31,VIRGINIA,GENERAL,"9450 Springhouse Dr",,Chesterfield,VA,23832,"37.388538283259,-77.611377900533",,"THOMAS JULIAN SHUMAKER","9450 SPRINGHOUSE DR",,CHESTERFIELD,VA,23832,2013-10-31,1,"CHESTERFIELD COUNTY"
S477809,"It's Just Slate LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"1351 Poplar Lawn Road",,Blackstone,VA,23824,"37.145321263823,-77.933677182424",,"UNITED STATES CORPORATION AGENTS, INC.","1900 CAMPUS COMMONS DRIVE STE 100",,RESTON,VA,20191,2014-04-28,5,"FAIRFAX COUNTY"
S477810,"WISE Club LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"1600 N. Oak Street, #1415",,Arlington,VA,22209,"38.892582691483,-77.073946492567",,"UNITED STATES CORPORATION AGENTS, INC.","1900 CAMPUS COMMONS DRIVE STE 100",,RESTON,VA,20191,2014-04-28,5,"FAIRFAX COUNTY"
S477817,"JBR Ventures I, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"4 East Clay Street",,Richmond,VA,23219,"37.547393075885,-77.440059830582",,"JOSHUA BRIAN ROMANO","4 EAST CLAY STREET",,RICHMOND,VA,23219,2013-11-01,1,"RICHMOND CITY"
S477825,"NUTRIPRO LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"11047 WOOLDRIDGE DR",,MANASSAS,VA,20111,"38.717763907529,-77.422771546861",,"UNURA DORJ","11047 WOOLDRIDGE DR",,MANASSAS,VA,20111,2013-11-01,1,"PRINCE WILLIAM COUNTY"
S477827,"Kay Dreyer Watkins, LMFT, PLLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,"OTHER PROFESSIONAL COMPANIES","6120 BRANDON AVENUE","SUITE 116",SPRINGFIELD,VA,22150,"38.783644800237,-77.18225792598",,"KAY DREYER WATKINS","6144 CILANTRO DR",,ALEXANDRIA,VA,22310,2013-11-01,1,"FAIRFAX COUNTY"
S477832,"Falls Church Firearms, LLC",ACTIVE,2015-02-24,,2013-11-01,VIRGINIA,GENERAL,"6822 MCLEAN PROVINCE CIRCLE",,"FALLS CHURCH",VA,22043,"38.909014227873,-77.181932502067",,"VIRGINIA PROFESSIONAL SERVICES LLC","3850 GASKINS RD STE 120",,RICHMOND,VA,23233,2013-11-01,5,"HENRICO COUNTY"
S477842,"HOLISTIC MASSAGE & WELLNESS, LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"1305 MT TORREY RD",,LYNDHURST,VA,22952,"38.00167536671,-78.954197310795",,"MARY KAY HEBERLING","1305 MT TORREY RD",,LYNDHURST,VA,22952,2013-11-01,1,"AUGUSTA COUNTY"
S477850,"RetailEnergyX.com LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"12610 Patrick Henry Drive","Suite D","Newport News",VA,23602,"37.138283671883,-76.512135077597",,"WENDY L LASTER","12610 PATRICK HENRY DRIVE","SUITE D","NEWPORT NEWS",VA,23602,2013-11-01,4,"NEWPORT NEWS CITY"
S477851,"Clean Air Parachute School LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"1603 E Jefferson Ct",,Sterling,VA,20164,"38.996790924865,-77.390864154912",,"LOUIS DELAIR","1603 E JEFFERSON CT",,STERLING,VA,20164,2013-11-01,1,"LOUDOUN COUNTY"
S477855,"Integer Aviation LLC","FEE DELINQUENT",2014-12-01,,2013-11-01,VIRGINIA,GENERAL,"19065 Cottage Hill Ln",,Jeffersonton,VA,22724,"38.619036323156,-77.90405425983",,"DONALD VANG","19065 COTTAGE HILL LN",,JEFFERSONTON,VA,22724,2013-11-01,1,"CULPEPER COUNTY"
S477856,"PT Holdings, LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"660 Hunters Place","Suite 22B",Charlottesville,VA,22911,"38.017949678612,-78.418784355434",,"COLLISON F. ROYER","200C GARRETT STREET",,CHARLOTTESVILLE,VA,22902,2013-11-01,4,"CHARLOTTESVILLE CITY"
S477857,"Coaches Cue, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"8232 GOLDSTREAM CT",,VIENNA,VA,22182,"38.897519545308,-77.229695302912",,"MCCLANAHAN POWERS PLLC","1604 SPRING HILL RD STE 321",,VIENNA,VA,22182,2013-11-01,5,"FAIRFAX COUNTY"
S477861,"SKATERS EDGE, LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"460 Old Courthouse Rd",,Appomattox,VA,24522,"37.366757201912,-78.829152676353",,"MICHAEL EDWARD MOTLEY","6521 PRINCETON DRIVE",,ALEXANDRIA,VA,22307,2014-10-23,1,"FAIRFAX COUNTY"
S477863,"Invisible Towers LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"38369 Stone Eden Drive",,Hamilton,VA,20158,"39.126041191282,-77.676006795232",,"TIMOTHY DENNIS","38974 OLD STAGE PLACE",,WATERFORD,VA,20197,2013-11-01,1,"LOUDOUN COUNTY"
S477866,"Concrete Safety Solutions, llc",ACTIVE,2015-01-07,,2013-11-01,VIRGINIA,GENERAL,"3903 Carolina Avenue",,Richmond,VA,23222,"37.583160913497,-77.413553347262",,"SALAME KARKENNY MOSES","3903 CAROLINA AVE",,RICHMOND,VA,23222,2013-11-01,1,"HENRICO COUNTY"
S477869,"GCW Industrial Services, L.L.C.",CONVERTED,2013-11-26,,2013-11-01,VIRGINIA,GENERAL,"500 JEB STUART RD",,MARTINSVILLE,VA,24112,"36.682025992997,-79.806428571907",,"GREGORY D WILLIAMS","500 JEB STUART RD",,MARTINSVILLE,VA,24112,2013-11-01,1,"HENRY COUNTY"
S477885,"Richard R. Eckert, M.D., PLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,DOCTORS,"4370 STARKEY RD STE 4C",,ROANOKE,VA,24018,"37.22664485665,-79.982897367495",,"MARK A. BLACK","30 W FRANKLIN RD STE 800",,ROANOKE,VA,24011,2013-11-01,4,"ROANOKE CITY"
S477890,"2007 North Avenue LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"2305 Hanover Avenue",,Richmond,VA,23220,"37.553839943243,-77.468011912014",,"ELIOT MICHAEL CLARK","2305 HANOVER AVENUE",,RICHMOND,VA,23220,2013-11-01,1,"RICHMOND CITY"
S477894,"THRL LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"108 Battle St. SE",,Vienna,VA,22180,"38.898957851342,-77.259799423613",,"THOMAS S JEYOON","108 BATTLE ST. SE",,VIENNA,VA,22180,2013-11-01,2,"FAIRFAX COUNTY"
S477903,"Roger Bacon Associates, LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"11250 ROGER BACON DR",,RESTON,VA,20190,"38.951511280792,-77.33368949808",,"ROBERT W HOWARD","11250 ROGER BACON DR",,RESTON,VA,20190,2013-11-01,1,"FAIRFAX COUNTY"
S477920,"Lynnette Banning, LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"13507 Wood Street",,Woodbridge,VA,22191,"38.660097317734,-77.242017923539",,"LYNNETTE BANNING","13507 WOOD STREET",,WOODBRIDGE,VA,22191,2013-11-01,1,"PRINCE WILLIAM COUNTY"
T055060,"eBenefits Network, LLC","FEE DELINQUENT",2014-12-01,,2013-11-01,DELAWARE,GENERAL,"11700 PLAZA AMERICA DR STE 810",,RESTON,VA,20190,"38.952744374044,-77.350047237546",,"ASH ROFALL","11700 PLAZA AMERICA DR STE 810",,RESTON,VA,20190,2013-11-01,1,"FAIRFAX COUNTY"
S477932,"Glory Soldiers Global LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"16617 Georgetown Road",,Woodbridge,VA,22191,"38.592281219887,-77.301090520598",,"SCHRODER FIDLOW, PLC","1901 E FRANKLIN ST ST 107",,RICHMOND,VA,23223,2015-04-29,6,"RICHMOND CITY"
S477941,"Morris and Co. LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"1411 Coronet Dr",,Henrico,VA,23229,"37.599580992494,-77.553647074357",,"NICHOLAS A MORRIS","1411 CORONET DR",,HENRICO,VA,23229,2013-11-01,1,"HENRICO COUNTY"
S477945,"Elegant Import LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"10696 Crestwood Dr",,Manassas,VA,20109,"38.77934103743,-77.513529998271",,"ALKESH PATEL","10696 CRESTWOOD DR",,MANASSAS,VA,20109,2013-11-01,1,"PRINCE WILLIAM COUNTY"
S477953,"Daikoku Design LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"1830 Fountain Drive #803",,Reston,VA,20190,"38.961012770475,-77.357402342559",,"LEGALINC CORPORATE SERVICES INC.","7400 BEAUFONT SPRINGS DR","SUITE 300","N. CHESTERFIELD",VA,23225,2013-11-01,5,"CHESTERFIELD COUNTY"
S477955,"Composite Assets, LLC",ACTIVE,2013-11-01,,2013-11-01,VIRGINIA,GENERAL,"62 Heron Harbor Way",,Hudgins,VA,23076,",",,"WILBUR BURROUGHS II","62 HERON HARBOR WAY",,HUDGINS,VA,23076,2013-11-01,1,"MATHEWS COUNTY"
S477958,"Blue Sea Lake LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"6511 Flowerdew Hundred Court",,Centreville,VA,20120,"38.836329767524,-77.484672592679",,"DAVID B ELIOT","6511 FLOWERDEW HUNDRED COURT",,CENTREVILLE,VA,20120,2013-11-01,1,"FAIRFAX COUNTY"
S477960,"Global Scope Enterprise, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-01,VIRGINIA,GENERAL,"13811 Eastland St",,Rockville,MD,20853,"39.08257,-77.089645",,"FLOR LIZBETH FLORES","7843 ENOLA ST #TA 11",,MCLEAN,VA,22102,2014-01-02,7,"FAIRFAX COUNTY"
S477968,"Essex & Louisa Appalachian, LLC",ACTIVE,2013-11-02,,2013-11-02,VIRGINIA,GENERAL,"201 Main Street","P. O. Box 523",Tazewell,VA,24651,"37.11546943019,-81.521243617546",,"FREDERICK W. HARMAN","201 MAIN STREET","P. O. BOX 523",TAZEWELL,VA,24651,2013-11-02,4,"TAZEWELL COUNTY"
S477977,"Rick Gregor & Associates L.C.",ACTIVE,2013-11-02,,2013-11-02,VIRGINIA,GENERAL,"457 TRUITT ROAD",,CHESAPEAKE,VA,23321,"36.773102155926,-76.43113438259",,"LMG HOLDINGS LC","457 TRUITT RD",,CHESAPEAKE,VA,23321,2015-02-06,5,"CHESAPEAKE CITY"
S477983,"Creeper Vapor LLC","CANC(VOLUNTARY) (LLC/LP/BT)",2014-09-16,,2013-11-02,VIRGINIA,GENERAL,"301 West Main St.","Suite A",Abingdon,VA,24210,"36.708998931712,-81.980356218363",,"DAVE MASON","301 WEST MAIN ST.","SUITE A",ABINGDON,VA,24210,2013-11-02,1,"WASHINGTON COUNTY"
S477993,"Dolphin Education and Sports, LLC","CANC(VOLUNTARY) (LLC/LP/BT)",2014-01-28,,2013-11-03,VIRGINIA,GENERAL,"2988 Yarling Court",,"Falls Church",VA,22042,"38.872429760018,-77.21480313554",,"MARK KEVIN WOODSON","2988 YARLING COURT",,"FALLS CHURCH",VA,22042,2013-11-03,1,"FAIRFAX COUNTY"
S477998,"C.L.E., LLC",ACTIVE,2015-03-02,,2013-11-03,VIRGINIA,GENERAL,"2779 Chesdin Lake Rd.",,"Church Road",VA,23833,"37.266903148766,-77.699021100409",,"RONALD JENKINS, JR","2779 CHESDIN LAKE RD.",,"CHURCH ROAD",VA,23833,2013-11-03,1,"AMELIA COUNTY"
S477999,"Byrd Man Heating & AC LLC",ACTIVE,2013-11-03,,2013-11-03,VIRGINIA,GENERAL,"14303 Belleville Ave",,Woodbridge,VA,22193,"38.642614817987,-77.308347795985",,"SHANE ORLANDO BYRD","14303 BELLEVILLE AVE",,WOODBRIDGE,VA,22193,2013-11-03,3,"PRINCE WILLIAM COUNTY"
S478000,"Prince William County Kids LLC",ACTIVE,2013-11-03,,2013-11-03,VIRGINIA,GENERAL,"6041 Genie Terrace",,Manassas,VA,20112,"38.67819443254,-77.378015810361",,"PWC KIDS","6041 GENIE TERRACE",,MANASSAS,VA,20112,2013-11-03,5,"PRINCE WILLIAM COUNTY"
S478006,"RP63 International, LLC",ACTIVE,2013-11-03,,2013-11-03,VIRGINIA,GENERAL,"310 S. Kenmore Avenue","Suite 301","Los Angeles",CA,90020,"34.07648,-118.29689",,"JAMES SAN MATEO","6137 LEESBURG PIKE","SUITE 107","FALLS CHURCH",VA,22041,2013-11-03,1,"ARLINGTON COUNTY"
S478007,"Colby Consulting LLC",ACTIVE,2013-11-03,,2013-11-03,VIRGINIA,GENERAL,"2611 E. Leigh St",,Richmond,VA,23223,"37.53326792716,-77.415005753723",,"CAROL LYNN COLBY","2611 E. LEIGH ST",,RICHMOND,VA,23223,2013-11-03,1,"HENRICO COUNTY"
S478008,"Virginia Outdoor Adventures LLC",ACTIVE,2015-03-01,,2013-11-03,VIRGINIA,GENERAL,"6901 Battiste Lane",,Spotsylvania,VA,22551,"38.075453754557,-77.576159184702",,"LARRY SCOTT MORELAND","6901 BATTISTE LANE",,SPOTSYLVANIA,VA,22551,2013-11-03,1,"SPOTSYLVANIA COUNTY"
S478015,"Restyle Your Space, LLC",ACTIVE,2013-11-03,,2013-11-03,VIRGINIA,GENERAL,"6495 Powatan Knoll Ct.",,Alexandria,VA,22312,"38.804561914864,-77.163773424251",,"BARBARA DIEKER","6495 POWATAN KNOLL CT.",,ALEXANDRIA,VA,22312,2013-11-03,1,"FAIRFAX COUNTY"
S478021,"Moda Properties, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-03,VIRGINIA,GENERAL,"29 Estate Drive",,Hampton,VA,23666,"37.049383929828,-76.446463597435",,"CORA ELISE TAYLOR","29 ESTATE DRIVE",,HAMPTON,VA,23666,2013-11-03,1,"HAMPTON CITY"
S478027,"Lipscomb Investments, LLC",ACTIVE,2013-11-03,,2013-11-03,VIRGINIA,GENERAL,"234 Phelps Road",,"Madison Heights",VA,24572,"37.428050165656,-79.118791869485",,"JEWEL LIPSCOMB","234 PHELPS ROAD",,"MADISON HEIGHTS",VA,24572,2013-11-03,1,"AMHERST COUNTY"
S478028,"Chesterfield Girls Lacrosse Club LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-03,VIRGINIA,GENERAL,"15701 Longlands Rd",,Chesterfield,VA,23832,"37.387141380304,-77.704097465647",,"JOHN HENNEBERRY","15701 LONGLANDS RD",,CHESTERFIELD,VA,23832,2013-11-03,1,"CHESTERFIELD COUNTY"
S478037,"Deborah E. Stadlin, PLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,LAWYERS/ATTORNEYS,"440 MONTICELLO AVE","WELLS FARGO CENTER STE 1800",NORFOLK,VA,23510,"36.851843558449,-76.287908598848",,"DEBORAH E STADLIN","440 MONTICELLO AVE","WELLS FARGO CENTER STE 1800",NORFOLK,VA,23510,2013-11-04,4,"NORFOLK CITY"
S478039,"Penalosa Consulting, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"1161 COMMERCE AVE",,CHESAPEAKE,VA,23324,"36.816783794191,-76.269502270865",,"LEO PENALOSA","1161 COMMERCE AVE",,CHESAPEAKE,VA,23324,2013-11-04,1,"CHESAPEAKE CITY"
S478042,"J & J Lawn & Building Maintenance LLC",ACTIVE,2015-03-02,,2013-11-04,VIRGINIA,GENERAL,"284 RAGLAND RD",,"MADISON HEIGHTS",VA,24572,"37.419451822807,-79.114792351656",,"MINDY F MANN","284 RAGLAND RD",,"MADISON HEIGHTS",VA,24572,2013-11-04,1,"AMHERST COUNTY"
S478045,"HP Warriors 9U, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"161 WELLMAN ST",,NORFOLK,VA,23502,"36.843483554074,-76.207144910522",,"VB BUSINESS SERVICES LLC","500 WORLD TRADE CENTER","101 W MAIN ST",NORFOLK,VA,23510-1699,2013-11-04,5,"NORFOLK CITY"
S478050,"PAX Real Estate, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"102 N MAIN ST",,LAWRENCEVILLE,VA,23868,"36.756730309591,-77.846776208705",,"JOSEPH E WHITBY JR","102 N MAIN ST",,LAWRENCEVILLE,VA,23868,2013-11-04,4,"BRUNSWICK COUNTY"
S478052,"Wescott Subs, LLC",ACTIVE,2014-12-19,,2013-11-04,VIRGINIA,GENERAL,"2209 WILLIAM HARRIS WAY",,WOODBRIDGE,VA,22191,"38.618541320767,-77.281774469012",,"HARRY WESCOTT","2209 WILLIAM HARRIS WAY",,WOODBRIDGE,VA,22191,2013-11-04,1,"PRINCE WILLIAM COUNTY"
S478057,"2744 Grandy, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"509 CALUMET ST",,CHESAPEAKE,VA,23322,"36.661989596127,-76.251309876752",,"MICHAEL T HIGGINS","509 CALUMET ST",,CHESAPEAKE,VA,23322,2013-11-04,1,"CHESAPEAKE CITY"
S478066,"Perin Consulting and Training, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"880 N POLLARD ST UNIT 202",,ARLINGTON,VA,22203,"38.880929215137,-77.106803074787",,"HYUN-JU ERIN PARK","880 N POLLARD ST UNIT 202",,ARLINGTON,VA,22203,2013-11-04,1,"ARLINGTON COUNTY"
S478070,"Westbury Construction, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"6113 ISLEWORTH DR",,"GLEN ALLEN",VA,23059,"37.707701365036,-77.609528466915",,"ABIGAIL S PHILLIPS","311 SOUTH BLVD",,RICHMOND,VA,23229,2013-11-04,4,"RICHMOND CITY"
S478076,"Multiple Me, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"530 SIENA LN",,"GLEN ALLEN",VA,23059,"37.684855665196,-77.535294796644",,"TONIA D HAMLIN","530 SIENA LN",,"GLEN ALLEN",VA,23059,2013-11-04,1,"HENRICO COUNTY"
T055062,"LPC MM FCHURCH VA LLC",ACTIVE,2013-11-04,,2013-11-04,DELAWARE,GENERAL,"2000 MCKINNEY AVENUE STE 1000",,DALLAS,TX,75201,"32.79074,-96.80349",,"CT CORPORATION SYSTEM","4701 COX RD STE 285",,"GLEN ALLEN",VA,23060,2013-11-04,5,"HENRICO COUNTY"
T055063,"1092-1098 ROUTE 24 BYPASS HOLDINGS, LLC","CANC(VOLUNTARY) (LLC/LP/BT)",2065-02-26,,2013-11-04,MARYLAND,GENERAL,"C/O CWCAM LLC","7501 WISCONSIN AVE STE 500 WEST",BETHESDA,MD,20814,"38.9847,-77.094154",,"CORPORATION SERVICE COMPANY","BANK OF AMERICA CENTER 16TH FL","1111 E MAIN ST",RICHMOND,VA,23219,2013-11-04,5,"RICHMOND CITY"
S478091,"Kimball and Theodorus, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"901 WOODHUE CT",,"VIRGINIA BEACH",VA,23452,"36.808791503699,-76.090673318493",,"ROBERT SMITH","901 WOODHUE CT",,"VIRGINIA BEACH",VA,23452,2013-11-04,1,"VIRGINIA BEACH CITY"
